tarih,fonKodu,fonUnvan,fiyat,kisiSayisi,portfoyBuyukluk,tedPaySayisi
2026-09-14,HFI,HEDEF PORTFÖY İKİNCİ KATILIM HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.844644,128,62948966.11,34125259
2026-09-14,HFO,AHLATCI PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.027695,184,5308675.51,5165615
2026-09-14,HFR,A1 CAPİTAL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.459417,385,17114777.26,11727136
2026-09-14,HFV,HSBC PYŞ ÜÇÜNCÜ SERBEST (DÖVİZ) FON,64.336299,3233,8772111847.03,136347785
2026-09-14,HFY,ALBARAKA PORTFÖY HAYAT FİNANS KISA VADELİ KATILIM SERBEST FON,1.340651,35,286615388.43,213788296
2026-09-14,HGC,HSBC PORTFÖY MART 2027 SERBEST (DÖVİZ) FON,53.639922,285,480895364.91,8965251
2026-09-14,HGH,HEDEF PORTFÖY GÜNEŞ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.786074,19,1022429.17,572445
2026-09-14,HGJ,HEDEF PORTFÖY GÜNEY HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.371493,12,1349692039.99,109096943
2026-09-14,HGM,HEDEF PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),4.262049,1777,159964269.64,37532249.351
2026-09-14,HGR,HEDEF PORTFÖY ALGORİTMİK STRATEJİLER SERBEST FON,1.367613,147,29918177.45,21876195
2026-09-14,HGT,AZİMUT PORTFÖY 15.0 SERBEST (DÖVİZ) FON,96.705123,14,3424652771.95,35413354
2026-09-14,HGU,HSBC PORTFÖY GÜÇLÜ SERBEST ÖZEL FON,5.130689,2,2878411985.04,561018563
2026-09-14,HGV,HEDEF PORTFÖY BİRİNCİ SERBEST FON,4.51916,352,50455011.26,11164687
2026-09-14,HIA,HEDEF PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.581612,243,1214483228.36,767876612
2026-09-14,HIF,HEDEF PORTFÖY İKİNCİ SERBEST FON,0.528217,51,11146494.5,21102124
2026-09-14,HIH,GARANTİ  PORTFÖY HOLDİNGLER VE İŞTİRAKLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.462919,4498,219936855.07,150341115
2026-09-14,HII,HSBC PYŞ BİRİNCİ SERBEST (DÖVİZ) ÖZEL FON,3.368246,1,1109389915.02,329367203
2026-09-14,HIM,HEDEF PORTFÖY BİRİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),4.053735,205,284084455.46,70079687
2026-09-14,HIP,HSBC PORTFÖY İKİNCİ PARA PİYASASI (TL) FONU,2.223473,1266,2073876236.25,932719362
2026-09-14,HIS,HEDEF PORTFÖY ÜÇÜNCÜ SERBEST FON,3.023865,13,1331036.01,440177
2026-09-14,HIZ,AZİMUT PORTFÖY DİNAMİK DEĞİŞKEN FON,2.097382,1019,206267201.27,98345074
2026-09-14,HJA,AZİMUT PORTFÖY BİRİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),18.998299,13,1434714012.3,75518023
2026-09-14,HJB,HEDEF PORTFÖY BİRİNCİ DEĞİŞKEN FON,4.822285,1505,109191143.32,22643028
2026-09-14,HKG,ZİRAAT PORTFÖY HALK'IN ÜRETEN KADINLARI DEĞİŞKEN FON,1.593498,1133,42357375.24,26581383
2026-09-14,HKH,HEDEF PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.948411,13160,780068051.43,87173916
2026-09-14,HKJ,HEDEF PORTFÖY PARA PİYASASI SERBEST FON,1.444191,2444,14858124505.44,10288199418
2026-09-14,HKM,HEDEF PORTFÖY BAŞAK HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),3.941425,850,44517164.68,11294689
2026-09-14,HKP,HEDEF PORTFÖY KATILIM HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),5.974256,66,150807731.04,25242931
2026-09-14,HKR,HSBC PORTFÖY KIRMIZI HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),4.059474,1465,1461532332.05,360029993
2026-09-14,HKV,ZİRAAT PORTFÖY HALKBANK KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,605.467061,36991,4521694005.36,7468109
2026-09-14,HLA,NEO PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.820127,10,29826553.35,16387077
2026-09-14,HLL,ZİRAAT PORTFÖY HALKBANK PARA PİYASASI (TL) FONU,0.391592,1028833,51695684247.34,132014071999.95
2026-09-14,HLR,HEDEF PORTFÖY ADA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),115.350489,13,3306041806.63,28660839
2026-09-14,HMC,HEDEF PORTFÖY EKİNOKS SERBEST (TL) FON,8.977664,105,8499199.22,946705
2026-09-14,HME,HSBC PORTFÖY DÖRDÜNCÜ SERBEST (DÖVİZ) FON,55.144025,8202,27956844374.56,506978664
2026-09-14,HMG,HSBC PYŞ MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST (TL) FON(HİSSE SENEDİ YOĞUN FON),0.069499,6073,7532800935.77,108386842506
2026-09-14,HMK,HEDEF PORTFÖY EGE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),286.846802,39,72114433.29,251404
2026-09-14,HML,HEDEF PORTFÖY KATILIM SERBEST (DÖVİZ) FON,48.506396,41,77942453.51,1606849
2026-09-14,HMS,HSBC PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),0.098289,3937,251580827.28,2559615277
2026-09-14,HMT,AZİMUT PORTFÖY 12.0 SERBEST FON,7.236581,22,617606522.34,85345075
2026-09-14,HMV,HEDEF PORTFÖY MAVİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),16.996787,13,15080136096.24,887234531
2026-09-14,HNS,HSBC PORTFÖY KAR PAYI ÖDEYEN MAYIS 2029 SERBEST (DÖVİZ) FON,48.627032,170,608327815.19,12510075
2026-09-14,HOA,HSBC PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,0.249295,3341,1974065772.12,7918579852
2026-09-14,HOY,HSBC PORTFÖY YABANCI BYF FON SEPETI,0.368241,2541,1368359753.73,3715933596
2026-09-14,HP3,HEDEF PORTFÖY LİDYA SERBEST (DÖVİZ) FON,59.529245,171,732181910.37,12299533
2026-09-14,HPC,ZİRAAT PORTFÖY HEDEF SERBEST ÖZEL FON,12.258172,7,38906893352.18,3173955655
2026-09-14,HPD,HSBC PORTFÖY İKİNCİ DEĞİŞKEN FON,0.217628,1459,292902352.38,1345882347
2026-09-14,HPF,HEDEF PORTFÖY KUZEY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),20.335656,12,877465647.85,43149120
2026-09-14,HPH,HEDEF PORTFÖY PARA PİYASASI KATILIM FONU,2.430223,8992,6114510194.7,2516028144
2026-09-14,HPI,HEDEF PORTFÖY İDEAL HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),4.407781,14,151689716.76,34414080
2026-09-14,HPJ,AZİMUT PORTFÖY HP HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),4.092765,1,37547259.47,9174058
2026-09-14,HPL,HEDEF PORTFÖY ÇINAR HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),0.610023,24,178014059.85,291815213
2026-09-14,HPO,HSBC PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON,0.17353,2847,1171883112.95,6753188714
2026-09-14,HPT,HSBC PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.116111,10415,3893647475.15,33533955504
2026-09-14,HPV,ZİRAAT PORTFÖY HALKBANK KISA VADELİ KİRA SERTİFİKALARI KATILIM (TL) FONU,7.965272,338929,9124655576.88,1145554796.001
2026-09-14,HPZ,HEDEF PORTFÖY ZEN HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN),556.618018,18,5384722.71,9674
2026-09-14,HRZ,AKTİF PORTFÖY BIST HALKA ARZ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),2.187402,5499,222788743.87,101850832
2026-09-14,HSA,HSBC PORTFÖY DEĞİŞKEN (TL) FON,1666.846839,2341,4107380639.34,2464162
2026-09-14,HSL,HSBC PORTFÖY PARA PİYASASI (TL) FONU,422.516489,24137,26099692798.51,61772010
2026-09-14,HSP,HSBC PORTFÖY KAR PAYI ÖDEYEN OCAK 2030 SERBEST (DÖVİZ) FON,46.14978,62,101813984.12,2206164
2026-09-14,HST,HSBC PORTFÖY  BORÇLANMA ARAÇLARI (TL) FONU,1.034231,3718,398567203.61,385375479.328
2026-09-14,HTF,HSBC PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.481805,519,4538842417.36,3063050573
2026-09-14,HTJ,HEDEF PORTFÖY TEKNOLOJİ DEĞİŞKEN FON,2.024723,250,45492800.03,22468650
2026-09-14,HTK,QNB PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ FON SEPETİ FONU,1.006286,827,108605384.31,107926925
2026-09-14,HTS,HSBC PORTFÖY ALTINCI SERBEST (DÖVİZ) FON,59.554432,2646,4830683175.58,81113748
2026-09-14,HTZ,HEDEF PORTFÖY TURKUAZ SERBEST FON,11.600286,13,80460349.92,6936066
2026-09-14,HUI,AZİMUT PORTFÖY CAN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),97.163648,1,2293028666.85,23599656
2026-09-14,HUS,HEDEF PORTFÖY UĞUR SERBEST FON,0.003502,12,1992367.15,568993837
2026-09-14,HVA,HEDEF PORTFÖY ECE HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),121.418624,16,65382472.15,538488
2026-09-14,HVB,HEDEF PORTFÖY PUSULA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.122616,13,1292274931.05,1151128347
2026-09-14,HVC,HEDEF PORTFÖY ROTA HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),26.500543,16,72286326.7,2727730
2026-09-14,HVI,DENİZ PORTFÖY HOLDİNGLER VE İŞTİRAKLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.330818,356,43142445.77,32417993
2026-09-14,HVK,HEDEF PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI (TL) FONU,4.945797,1275,403998995.4,81685317
2026-09-14,HVL,HEDEF PORTFÖY POYRAZ SERBEST FON,20.555292,11,2885962.99,140400
2026-09-14,HVN,HEDEF PORTFÖY DÖRDÜNCÜ SERBEST FON,5.937806,12,5920639.38,997109
2026-09-14,HVS,HSBC PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.642287,10018,2737829525.62,1667083497
2026-09-14,HVT,ALLBATROSS PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,4.857945,1873,762401005.29,156938982
2026-09-14,HVU,ALLBATROSS PORTFÖY BİRİNCİ DEĞİŞKEN FON,5.786717,777,17641230.23,3048573.248
2026-09-14,HVV,AK PORTFÖY HERAKLES SERBEST (DÖVİZ) ÖZEL FON,70.232473,1,3199239455.26,45552140
2026-09-14,HVZ,ALLBATROSS PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),6.960399,1754,81965482.14,11775974
2026-09-14,HYK,HEDEF PORTFÖY AKDENİZ SERBEST FON,11.860684,35,218056436.63,18384812
2026-09-14,HYP,AZİMUT PORTFÖY İVME SERBEST FON,10.941454,62,574647402.44,52520206
2026-09-14,HYU,HSBC PORTFÖY KISA VADELİ SERBEST (TL) FON,1.841582,233,1129730051.3,613456305
2026-09-14,HYV,HEDEF PORTFÖY PARA PİYASASI (TL) FONU,6.486869,6443,6247770358.58,963141092
2026-09-14,HYY,AK PORTFÖY HERAKLES HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),12.735043,1,6004821497.89,471519535
2026-09-14,HZV,AK PORTFÖY HEZ SERBEST ÖZEL FON,6.494632,3,1063785029.9,163794514
2026-09-14,IAC,İŞ PORTFÖY MZS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),5.440674,1,3772666770.54,693419042
2026-09-14,IAE,İSTANBUL PORTFÖY AGRESİF DEĞİŞKEN FON,2.184185,446,277152418.62,126890562
2026-09-14,IAI,İŞ PORTFÖY TOROS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),6.366694,1,72550582.26,11395330
2026-09-14,IAJ,INVEO PORTFÖY ALTINCI SERBEST FON,0.972791,12,2057113.14,2114650
2026-09-14,IAM,İŞ PORTFÖY AGRESİF FON SEPETİ FONU,1.752841,2823,81478290.62,46483560
2026-09-14,IAR,İSTANBUL PORTFÖY DÖRDÜNCÜ SERBEST FON,77.722863,19,142301467.69,1830883
2026-09-14,IAS,ASTRA PORTFÖY MUTLAK GETİRİ HEDEFLİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),2.063546,17,3327373186.65,1612453728
2026-09-14,IAT,İŞ PORTFÖY KİRA SERTİFİKALARI KATILIM (TL) FONU,0.200469,8949,2232897357.89,11138376622.206
2026-09-14,IAU,PARDUS PORTFÖY İKİNCİ İSTATİSTİKSEL ARBİTRAJ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),2.698606,200,21853674.98,8098135
2026-09-14,IAY,INVEO PORTFÖY ALTIN KATILIM FONU,1.506948,198,45711231.45,30333645
2026-09-14,IBB,İŞ PORTFÖY ATAK DEĞİŞKEN FON,15.980827,8644,1357175126.43,84925212
2026-09-14,IBC,İŞ PORTFÖY CENOVA SERBEST ÖZEL FON,19.943894,5,427375576.08,21428893
2026-09-14,IBE,İSTANBUL PORTFÖY BEŞİNCİ SERBEST FON,15.937153,12,527929790.86,33125727
2026-09-14,IBG,AZİMUT PYŞ BİRİNCİ SERBEST FON,1.662081,11,554709704.89,333744116
2026-09-14,IBJ,AZİMUT PORTFÖY 18.0 SERBEST (DÖVİZ) FON,65.9048,23,824653116.09,12512793
2026-09-14,IBK,İŞ PORTFÖY ÜÇÜNCÜ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,0.139674,121466,232371625.84,1663676521
2026-09-14,IBM,İSTANBUL PORTFÖY MUTLAK GETİRİ HEDEFLİ SERBEST FON,3.932899,16,211518337.8,53781792
2026-09-14,IBP,İŞ PORTFÖY GED SERBEST (DÖVİZ) ÖZEL FON,72.642793,4,4859262914.25,66892567
2026-09-14,IBR,AZİMUT PYŞ MUTLAK GETİRİ HEDEFLİ SERBEST FON,0.313919,83,2101688281.07,6694995082
2026-09-14,ICA,TEB PORTFÖY ICBC TURKEY ALTIN FONU,0.552546,2801,597804236.1,1081908658
2026-09-14,ICC,TEB PORTFÖY BEŞİNCİ DEĞİŞKEN FON,1.378438,278,27143259.71,19691324
2026-09-14,ICD,TEB PORTFÖY DÖRDÜNCÜ DEĞİŞKEN FON,137.507636,202,36799518.57,267618
2026-09-14,ICE,TEB PORTFÖY ICBC TURKEY PARA PİYASASI (TL) FONU,130.789396,4676,1685173634.8,12884635
2026-09-14,ICF,TEB PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),198.148308,530,22861955.46,115378
2026-09-14,ICG,İŞ PORTFÖY ARCADİA SERBEST (DÖVİZ) ÖZEL FON,71.264329,1,704933275.12,9891811
2026-09-14,ICH,PARDUS PORTFÖY İKİNCİ DEĞİŞKEN FON,2.52479,4602,1104347119.07,437401524
2026-09-14,ICM,İNCİR PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,1.003854,12,25099517,25003165
2026-09-14,ICN,İSTANBUL PORTFÖY ÜÇÜNCÜ İSTATİSTİKSEL ARBİTRAJ SERBEST (TL) FON,4.390725,15,617754286.83,140695267
2026-09-14,ICS,TEB PORTFÖY SERBEST (DÖVİZ) FON,50.242985,53,15153133.57,301597
2026-09-14,ICV,TEB PORTFÖY ONDOKUZUNCU SERBEST FON,6.083805,49,6744536.35,1108605
2026-09-14,ICZ,AK PORTFÖY TEKNOLOJİ ŞİRKETLERİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),8.625222,22079,1122577419.61,130150550
2026-09-14,IDD,LOGOS PORTFÖY DİNAMİK DAĞIMLI SERBEST FON,0.161015,25,33657093.53,209030711
2026-09-14,IDF,İŞ PORTFÖY SERBEST (DÖVİZ) FON,78.237371,4321,12890269540.09,164758471
2026-09-14,IDH,İŞ PORTFÖY BIST 100 DIŞI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),12.989186,19678,888551339.82,68407009
2026-09-14,IDI,AZİMUT PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.798883,1222,80220079.69,44594388
2026-09-14,IDL,AKTİF PORTFÖY PARA PİYASASI (TL) FONU,6.190851,4071,3979762113.5,642845764
2026-09-14,IDO,İŞ PORTFÖY ONDOKUZUNCU SERBEST (DÖVİZ-AVRO) FON,59.123695,15564,81939555741.38,1385900454
2026-09-14,IDP,PİRAMİT PORTFÖY SİRİUS HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.744691,22,107788771.92,61781005
2026-09-14,IDV,İŞ PORTFÖY ACHS SERBEST (DÖVİZ) ÖZEL FON,71.893984,2,559809405,7786596
2026-09-14,IDY,TEB PORTFÖY İKİNCİ DEĞİŞKEN FON,0.240085,2468,539677405.19,2247860453.126
2026-09-14,IED,İŞ PORTFÖY AGRESİF DEĞİŞKEN FON,1.070132,1311,70086857.77,65493679
2026-09-14,IEN,İSTANBUL PORTFÖY İNŞAAT SEKTÖRÜ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.238686,89,13551987.07,10940613
2026-09-14,IEV,İŞ PORTFÖY HAVACILIK VE SAVUNMA TEKNOLOJİLERİ DEĞİŞKEN FON,5.098874,4192,97594180.81,19140341
2026-09-14,IEZ,INVEO PORTFÖY ELMA HİSSE SENEDİ SERBEST (TL) ÖZEL FON (HİSSE SENEDİ YOĞUN FON),3.811863,3,76968068.77,20191722
2026-09-14,IFD,İŞ PORTFÖY FINDIKLI SERBEST (DÖVİZ) ÖZEL FON,60.859597,9,1217191949.26,20000000
2026-09-14,IFN,TEB PORTFÖY SÜRDÜRÜLEBİLİRLİK HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),9.54717,419,3712541,388863
2026-09-14,IFV,TEB PORTFÖY BİRİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,4.768449,202,27072712.19,5677467
2026-09-14,IFY,İSTANBUL PORTFÖY ÖPY BİRİNCİ SERBEST ÖZEL FON,7.813043,1,101569559.84,13000000
2026-09-14,IGF,İŞ PORTFÖY GÜZEL SERBEST (DÖVİZ) ÖZEL FON,69.289918,2,1464248830.73,21132206
2026-09-14,IGL,TEB PORTFÖY ING BANK PARA PİYASASI (TL) FONU,593.68216,17046,4884891612.64,8228126
2026-09-14,IGM,İŞ PORTFÖY ÜNİ SERBEST (DÖVİZ) ÖZEL FON,67.068915,3,1300333939.06,19388027
2026-09-14,IGZ,İŞ PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),12.155841,3,817144211.97,67222350
2026-09-14,IH1,İNCİR PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.959734,100,183178109.74,190863406
2026-09-14,IHA,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.203093,300,5252136.44,1639708
2026-09-14,IHC,INVEO PORTFÖY INTER SERBEST FON,7.725302,454,398700084.02,51609642
2026-09-14,IHK,İŞ PORTFÖY İŞ'TE KADIN HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),16.910154,28552,1527549047.68,90333244
2026-09-14,IHP,İSTANBUL PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON),1.793891,254,59925697.33,33405425
2026-09-14,IHT,İŞ PORTFÖY İHRACATÇI ŞİRKETLER HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),3.800666,3266,74444781.33,19587301
2026-09-14,IHV,INVEO PORTFÖY BEŞİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),1.9084,36,217921101.35,114190456
2026-09-14,IHY,BULLS PORTFÖY GMS HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),5.302834,1,178169615.95,33598940
2026-09-14,IHZ,ALLBATROSS PORTFÖY İKİNCİ HİSSE SENEDİ SERBEST FON (HİSSE SENEDİ YOĞUN FON),0.846866,67,2524885.89,2981447
2026-09-14,IIA,İSTANBUL PORTFÖY ONBİRİNCİ SERBEST (TL) FON,3.822362,11,1463319453.12,382831186
2026-09-14,IIC,İSTANBUL PORTFÖY ONÜÇÜNCÜ SERBEST (TL) FON,6.757049,13,4914719.06,727347
2026-09-14,IIE,BULLS PORTFÖY İKİNCİ SERBEST FON,4.160699,3290,362436270.25,87109475
2026-09-14,IIF,İŞ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.602356,14,1225123393.71,764576106
2026-09-14,IIH,İSTANBUL PORTFÖY ÜÇÜNCÜ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),34.146718,21210,1786738863.58,52325347
2026-09-14,IIN,INVEO PORTFÖY PARA PİYASASI SERBEST (TL) FON,1.447328,133,1448965165.05,1001131326
2026-09-14,IIS,İSTANBUL PORTFÖY İKİNCİ SERBEST FON,36.362943,134,1140467850.54,31363464.248
2026-09-14,IJA,INVEO PORTFÖY ATAK DEĞİŞKEN FON,14.264558,1197,175255412.23,12286073.556
2026-09-14,IJB,İŞ PORTFÖY DİJİTAL OYUN SEKTÖRÜ KARMA FON,6.677105,6952,207484570.88,31074032
2026-09-14,IJC,İŞ PORTFÖY YARI İLETKEN TEKNOLOJİLERİ DEĞİŞKEN FON,16.155327,44008,4394879927.99,272039065
2026-09-14,IJE,İŞ PORTFÖY EFON SERBEST (DÖVİZ) ÖZEL FON,67.640656,4,32911846.27,486569
2026-09-14,IJF,AZİMUT PORTFÖY EREN HİSSE SENEDİ SERBEST ÖZEL FON (HİSSE SENEDİ YOĞUN FON),9.785944,2,904366763.62,92414874
2026-09-14,IJH,TEB PORTFÖY ICBC TURKEY FON SEPETİ FONU,7.410611,386,32350295.42,4365402
2026-09-14,IJI,İSTANBUL PORTFÖY HİSSE SENEDİ SERBEST (TL) FON (HİSSE SENEDİ YOĞUN FON ),10.442464,259,212039761.54,20305530
2026-09-14,IJK,İSTANBUL PORTFÖY KEREM SERBEST (DÖVİZ) ÖZEL FON,64.451496,3,289587852.74,4493113
2026-09-14,IJL,İSTANBUL PORTFÖY SPİCA SERBEST (DÖVİZ) FON,54.466663,12,360384179.17,6616601
2026-09-14,IJP,İŞ PORTFÖY BLOCKCHAİN TEKNOLOJİLERİ KARMA FON,9.3903,12599,638917953.77,68040209
2026-09-14,IJT,İŞ PORTFÖY TARIM SERBEST FON,7.445972,1626,1227950703.03,164914767
2026-09-14,IJV,İSTANBUL PORTFÖY BİRİNCİ PARA PİYASASI (TL) FONU,5.778997,2843,3295410509.59,570239219
2026-09-14,IJZ,İŞ PORTFÖY SİBER GÜVENLİK TEKNOLOJİLERİ DEĞİŞKEN FON,14.469393,15829,934972715.78,64617274
2026-09-14,IK2,İŞ PORTFÖY KAR PAYI ÖDEYEN İKİNCİ SERBEST (DÖVİZ) FON,48.288323,94,206288824.97,4272023
2026-09-14,IKL,İŞ PORTFÖY SAĞLIK ŞİRKETLERİ KARMA FON,9.954789,5391,254840978.03,25599836
2026-09-14,IKP,İŞ PORTFÖY YENİLENEBİLİR ENERJİ KARMA FON,9.300507,12609,1006375782.67,108206549
2026-09-14,IKV,İŞ PORTFÖY İKİNCİ KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU,1.554796,1238,210137568.7,135154408
2026-09-14,ILC,İŞ PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ) FON,51.858094,220,1441724854.8,27801347.01
2026-09-14,ILE,İŞ PORTFÖY ANADOLU SİGORTA  SERBEST (TL) ÖZEL FON,5.32261,1,11849051802.59,2226173174
2026-09-14,ILH,İŞ PORTFÖY BİRİNCİ PARA PİYASASI SERBEST (TL) FON,4.102048,11345,176425682750.48,43009174822.47
2026-09-14,ILI,İŞ PORTFÖY İKİNCİ SERBEST (TL) FON,5.991342,15,859574969.26,143469532
2026-09-14,ILM,İSTANBUL PORTFÖY ONUNCU SERBEST FON,7.359077,13,320312281.82,43526148
2026-09-14,ILP,İŞ PORTFÖY POLMİNE SERBEST (DÖVİZ) ÖZEL FON,63.119332,6,3141229979.32,49766528
2026-09-14,ILU,İSTANBUL PORTFÖY ONALTINCI SERBEST FON,1.216101,4,2234445613.14,1837384432
2026-09-14,ILZ,İŞ PORTFÖY TEMKİNLİ FON SEPETİ FONU,8.374693,6338,1087131713.04,129811526
2026-09-14,IMB,İSTANBUL PORTFÖY ALGORİTMİK MODEL HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.223009,174,4311084.82,3524983
2026-09-14,IMF,İSTANBUL PORTFÖY MAESTRO SERBEST FON,5.744754,19,382313622.25,66550045
2026-09-14,IMG,GARANTİ PORTFÖY ING BANK KAR PAYI ÖDEYEN SERBEST (DÖVİZ) FON,49.934562,138,911977017.72,18263443
2026-09-14,IMH,İŞ PORTFÖY ANADOLU HAYAT EMEKLİLİK SERBEST ÖZEL FON,6.664268,1,715673245.74,107389633
2026-09-14,IML,İŞ PORTFÖY MODEL PORTFÖY HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON),1.821655,4515,905935005.23,497314385
2026-09-14,IMO,İŞ PORTFÖY ODAK SERBEST ÖZEL FON,6.14257,2,5275225610.97,858797825
2026-09-14,IMS,İŞ PORTFÖY MERMER SERBEST ÖZEL FON,15.47724,4,575343958.23,37173550
2026-09-14,IMT,İŞ PORTFÖY TOROS SERBEST (DÖVİZ) ÖZEL FON,71.998703,4,727725378.67,10107479
2026-09-14,IMY,İŞ PORTFÖY SKYLARK SERBEST (DÖVİZ) ÖZEL FON,75.315451,6,1616950965.93,21469047
2026-09-14,IMZ,İŞ PORTFÖY POYRAZ SERBEST (DÖVİZ) ÖZEL FON,75.529929,4,313263929.15,4147547.001
2026-09-14,INH,GARANTİ PORTFÖY ING BANK ÖZEL BANKACILIK VE PLATİNUM DEĞİŞKEN ÖZEL FON,15.134117,376,228097481.16,15071740
